,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87,T88,T89,T90,T91,T92,T93,T94,T95,T96,T97,T98,T99,T100,T101,T102,T103,T104,T105,T106,T107,T108,T109,T110,T111,T112,T113,T114,T115,T116,T117,T118,T119,T120
T98,72.77396144140451,72.7739614414045,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.7739614414045,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.7739614414045,72.7739614414045,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,0.0,44.43182665524451,44.43182665524451,44.43182665524451,44.43182665524451,44.43182665524451,44.43182665524451,44.43182665524451,44.43182665524451,44.43182665524451,44.43182665524451,44.43182665524451,44.43182665524451,44.43182665524451,44.43182665524451,44.43182665524451,44.43182665524451,44.43182665524451,44.43182665524451,44.43182665524451,44.43182665524451,44.43182665524451,44.43182665524451
T99,72.77396144140451,72.7739614414045,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.7739614414045,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.7739614414045,72.7739614414045,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,44.43182665524451,0.0,28.26956743124494,28.269567431244933,28.26956743124494,28.26956743124494,28.26956743124494,28.269567431244933,28.269567431244933,28.269567431244933,28.269567431244933,28.269567431244933,28.269567431244933,28.269567431244937,28.269567431244937,28.269567431244937,28.269567431244933,28.269567431244933,28.269567431244933,28.269567431244933,28.269567431244933,28.269567431244933,28.269567431244933
T100,72.77396144140451,72.7739614414045,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.7739614414045,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.7739614414045,72.7739614414045,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,44.43182665524451,28.26956743124494,0.0,21.64359297203531,23.329645583309375,23.329645583309375,23.329645583309375,23.50929203200267,23.50929203200267,23.50929203200267,23.50929203200267,23.50929203200267,23.50929203200267,23.509292032002673,23.509292032002673,23.509292032002673,23.50929203200267,23.50929203200267,23.50929203200267,23.50929203200267,23.50929203200267,23.50929203200267,23.50929203200267
T101,72.77396144140451,72.7739614414045,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.7739614414045,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.7739614414045,72.7739614414045,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,44.43182665524451,28.269567431244933,21.64359297203531,0.0,23.32964558330937,23.32964558330937,23.32964558330937,23.50929203200267,23.50929203200267,23.50929203200267,23.50929203200267,23.50929203200267,23.50929203200267,23.50929203200267,23.50929203200267,23.50929203200267,23.50929203200267,23.50929203200267,23.50929203200267,23.50929203200267,23.509292032002666,23.509292032002666,23.509292032002666
T102,72.77396144140451,72.7739614414045,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.7739614414045,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.7739614414045,72.7739614414045,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,44.43182665524451,28.26956743124494,23.329645583309375,23.32964558330937,0.0,2.5506157431022065,2.5506157431022065,23.50929203200267,23.50929203200267,23.50929203200267,23.50929203200267,23.50929203200267,23.50929203200267,23.509292032002673,23.509292032002673,23.509292032002673,23.50929203200267,23.50929203200267,23.50929203200267,23.50929203200267,23.50929203200267,23.50929203200267,23.50929203200267
T103,72.77396144140451,72.7739614414045,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.7739614414045,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.7739614414045,72.7739614414045,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,44.43182665524451,28.26956743124494,23.329645583309375,23.32964558330937,2.5506157431022065,0.0,1.137032906158262,23.50929203200267,23.50929203200267,23.50929203200267,23.50929203200267,23.50929203200267,23.50929203200267,23.509292032002673,23.509292032002673,23.509292032002673,23.50929203200267,23.50929203200267,23.50929203200267,23.50929203200267,23.50929203200267,23.50929203200267,23.50929203200267
T104,72.77396144140451,72.7739614414045,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.7739614414045,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.7739614414045,72.7739614414045,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,44.43182665524451,28.26956743124494,23.329645583309375,23.32964558330937,2.5506157431022065,1.137032906158262,0.0,23.50929203200267,23.50929203200267,23.50929203200267,23.50929203200267,23.50929203200267,23.50929203200267,23.509292032002673,23.509292032002673,23.509292032002673,23.50929203200267,23.50929203200267,23.50929203200267,23.50929203200267,23.50929203200267,23.50929203200267,23.50929203200267
T105,72.77396144140451,72.7739614414045,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.7739614414045,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.7739614414045,72.7739614414045,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,44.43182665524451,28.269567431244933,23.50929203200267,23.50929203200267,23.50929203200267,23.50929203200267,23.50929203200267,0.0,1.834257614160809,1.834257614160809,3.6428369947969097,3.6428369947969097,10.376786642007636,10.376786642007636,10.376786642007636,10.376786642007636,10.376786642007636,10.376786642007636,10.376786642007636,10.376786642007634,11.927867910107977,18.921127592170656,18.921127592170656
T106,72.77396144140451,72.7739614414045,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.7739614414045,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.7739614414045,72.7739614414045,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,44.43182665524451,28.269567431244933,23.50929203200267,23.50929203200267,23.50929203200267,23.50929203200267,23.50929203200267,1.834257614160809,0.0,1.7308495763760372,3.6428369947969097,3.6428369947969097,10.376786642007636,10.376786642007636,10.376786642007636,10.376786642007636,10.376786642007636,10.376786642007636,10.376786642007636,10.376786642007634,11.927867910107977,18.921127592170656,18.921127592170656
T107,72.77396144140451,72.7739614414045,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.7739614414045,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.7739614414045,72.7739614414045,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,44.43182665524451,28.269567431244933,23.50929203200267,23.50929203200267,23.50929203200267,23.50929203200267,23.50929203200267,1.834257614160809,1.7308495763760372,0.0,3.6428369947969097,3.6428369947969097,10.376786642007636,10.376786642007636,10.376786642007636,10.376786642007636,10.376786642007636,10.376786642007636,10.376786642007636,10.376786642007634,11.927867910107977,18.921127592170656,18.921127592170656
T108,72.77396144140451,72.7739614414045,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.7739614414045,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.7739614414045,72.7739614414045,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,44.43182665524451,28.269567431244933,23.50929203200267,23.50929203200267,23.50929203200267,23.50929203200267,23.50929203200267,3.6428369947969097,3.6428369947969097,3.6428369947969097,0.0,0.30132970515889046,10.376786642007636,10.376786642007636,10.376786642007636,10.376786642007636,10.376786642007636,10.376786642007636,10.376786642007636,10.376786642007634,11.927867910107977,18.921127592170656,18.921127592170656
T109,72.77396144140451,72.7739614414045,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.7739614414045,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.7739614414045,72.7739614414045,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,44.43182665524451,28.269567431244933,23.50929203200267,23.50929203200267,23.50929203200267,23.50929203200267,23.50929203200267,3.6428369947969097,3.6428369947969097,3.6428369947969097,0.30132970515889046,0.0,10.376786642007636,10.376786642007636,10.376786642007636,10.376786642007636,10.376786642007636,10.376786642007636,10.376786642007636,10.376786642007634,11.927867910107977,18.921127592170656,18.921127592170656
T110,72.77396144140451,72.7739614414045,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.7739614414045,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.7739614414045,72.7739614414045,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,44.43182665524451,28.269567431244933,23.50929203200267,23.50929203200267,23.50929203200267,23.50929203200267,23.50929203200267,10.376786642007636,10.376786642007636,10.376786642007636,10.376786642007636,10.376786642007636,0.0,7.551269413856428,7.551269413856428,7.551269413856427,7.551269413856426,7.551269413856426,7.551269413856426,7.551269413856426,11.927867910107977,18.921127592170656,18.921127592170656
T111,72.77396144140451,72.7739614414045,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.7739614414045,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.7739614414045,72.7739614414045,72.77396144140451,72.77396144140451,72.77396144140451,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.77396144140451,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,72.7739614414045,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.359366049899,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,65.35936604989898,44.43182665524451,28.269567431244937,23.509292032002673,23.50929203200267,23.509292032002673,23.509292032002673,23.509292032002673,10.376786642007636,10.376786642007636,10.376786642007636,10.376786642007636,10.376786642007636,7.551269413856428,0.0,3.3563701993979436,3.9727447171333967,4.811836401283,4.811836401283,4.811836401283,6.2552216328922,11.92786791010798,18.921127592170656,18.921127592170656
